-1.8446489926008507,"-8550/32767"
-1.8439326955284923,"-1200/4681"
-1.8432163981068879,"-8380/32767"
-1.8425001010345294,"-1220/4681"
-1.8417838038457557,"-8710/32767"
-1.8410675065405666,"-8790/32767"
-1.8403512094682082,"-8670/32767"
-1.839634912163019,"-8430/32767"
-1.8389186149742454,"-8130/32767"
-1.838202317901887,"-8020/32767"
-1.8374860205966979,"-260/1057"
-1.836769723407924,"-8240/32767"
-1.8360534263355657,"-270/1057"
-1.8353371290303766,"-8390/32767"
-1.8346208318416029,"-1170/4681"
-1.8339045347692444,"-7950/32767"
-1.8331882374640553,"-7710/32767"
-1.8324719402752816,"-1090/4681"
-1.8317556432029232,"-7690/32767"
-1.831039345897734,"-7870/32767"
-1.8303230487089603,"-7970/32767"
-1.829606751636602,"-7940/32767"
-1.8288904544478282,"-7710/32767"
-1.8281741572590544,"-1060/4681"
-1.8274578599538653,"-7160/32767"
-1.826741562881507,"-7120/32767"
-1.8260252655763178,"-7230/32767"
-1.825308968387544,"-1060/4681"
-1.8245926713151857,"-7470/32767"
-1.8238763740099966,"-7360/32767"
-1.8231600768212228,"-7060/32767"
-1.8224437797488644,"-6760/32767"
-1.8217274824436753,"-6550/32767"
-1.8210111852549016,"-6540/32767"
-1.8202948881825431,"-6630/32767"
-1.819578590877354,"-6760/32767"
-1.8188622936885803,"-6730/32767"
-1.818145996616222,"-6560/32767"
-1.8174296993110328,"-6220/32767"
-1.816713402122259,"-5920/32767"
-1.8159971049334853,"-5720/32767"
-1.8152808077447116,"-5760/32767"
-1.8145645105559378,"-5910/32767"
-1.813848213367164,"-6060/32767"
-1.8131319161783903,"-860/4681"
-1.8124156189896166,"-5820/32767"
-1.8116993218008428,"-5470/32767"
-1.810983024612069,"-5230/32767"
-1.8102667274232953,"-5130/32767"
-1.8095504302345216,"-5240/32767"
-1.8088341331621631,"-5380/32767"
-1.808117835856974,"-5480/32767"
-1.8074015386682003,"-5360/32767"
-1.8066852415958419,"-5130/32767"
-1.8059689442906528,"-4800/32767"
-1.805252647101879,"-4580/32767"
-1.8045363500295206,"-4510/32767"
-1.8038200527243315,"-4630/32767"
-1.8031037555355578,"-4780/32767"
-1.802387458346784,"-4860/32767"
-1.8016711611580103,"-4700/32767"
-1.8009548639692365,"-4430/32767"
-1.8002385667804628,"-4100/32767"
-1.799522269591689,"-3960/32767"
-1.7988059724029153,"-570/4681"
-1.7980896752141415,"-4190/32767"
-1.7973733780253678,"-20/151"
-1.796657080836594,"-4370/32767"
-1.7959407836478203,"-4190/32767"
-1.7952244864590465,"-3930/32767"
-1.7945081892702728,"-3660/32767"
-1.793791892081499,"-3580/32767"
-1.7930755948927253,"-3650/32767"
-1.7923592975875362,"-3860/32767"
-1.7916430005151778,"-4010/32767"
-1.790926703326404,"-130/1057"
-1.790210406021215,"-3820/32767"
-1.7894941088324412,"-3540/32767"
-1.7887778117600828,"-470/4681"
-1.7880615144548937,"-3260/32767"
-1.7873452173825353,"-3390/32767"
-1.7866289201937615,"-3620/32767"
-1.7859126230049878,"-530/4681"
-1.785196325816214,"-3630/32767"
-1.7844800286274403,"-480/4681"
-1.7837637314386665,"-440/4681"
-1.7830474342498928,"-2890/32767"
-1.782331137061119,"-2930/32767"
-1.7816148398723453,"-3070/32767"
-1.7808985426835715,"-3280/32767"
-1.7801822454947978,"-3330/32767"
-1.779465948306024,"-3230/32767"
-1.778749651000835,"-420/4681"
-1.7780333538120612,"-2670/32767"
-1.7773170567397027,"-2500/32767"
-1.7766007594345137,"-2570/32767"
-1.77588446224574,"-2750/32767"
-1.7751681651733815,"-2960/32767"
-1.7744518678681924,"-2950/32767"
-1.7737355706794187,"-2770/32767"
-1.7730192736070602,"-2440/32767"
-1.7723029763018712,"-2190/32767"
-1.7715866791130974,"-2090/32767"
-1.770870382040739,"-2210/32767"
-1.77015408473555,"-2390/32767"
-1.7694377875467762,"-2530/32767"
-1.768721490241587,"-2460/32767"
-1.7680051931692287,"-2260/32767"
-1.767288895980455,"-1940/32767"
-1.7665725989080965,"-1730/32767"
-1.7658563017193227,"-1660/32767"
-1.7651400044141337,"-1800/32767"
-1.7644237073417752,"-1980/32767"
-1.7637074101530015,"-300/4681"
-1.7629911128478124,"-280/4681"
-1.7622748156590387,"-240/4681"
-1.7615585185866802,"-1340/32767"
-1.7608422212814911,"-1160/32767"
-1.7601259240927174,"-1160/32767"
-1.759409627020359,"-1370/32767"
-1.75869332971517,"-1520/32767"
-1.7579770325263961,"-50/1057"
-1.757260735221207,"-1360/32767"
-1.7565444381488486,"-1090/32767"
-1.755828140960075,"-780/32767"
-1.7551118436548858,"-680/32767"
-1.7543955465825274,"-720/32767"
-1.7536792493937536,"-920/32767"
-1.7529629520885646,"-1080/32767"
-1.7522466550162061,"-1110/32767"
-1.7515303578274324,"-880/32767"
-1.7508140605222433,"-580/32767"
-1.7500977634498849,"-290/32767"
-1.7493814662611111,"-240/32767"
-1.748665168955922,"-360/32767"
-1.7479488717671483,"-610/32767"
-1.7472325745783746,"-710/32767"
-1.7465162773896008,"-640/32767"
-1.745799980200827,"-370/32767"
-1.7450836831284686,"-90/32767"
-1.7443673859396949,"130/32767"
-1.7436510886345058,"110/32767"
-1.7429347915621474,"-30/32767"
-1.7422184943733736,"-230/32767"
-1.7415021970681845,"-300/32767"
-1.7407858999958261,"-30/4681"
-1.7400696028070524,"110/32767"
-1.7393533055018633,"400/32767"
-1.7386370084295049,"590/32767"
-1.737920711240731,"530/32767"
-1.737204413935542,"340/32767"
-1.7364881167467683,"100/32767"
-1.7357718196744099,"90/32767"
-1.7350555223692208,"270/32767"
-1.734339225180447,"600/32767"
-1.7336229279916733,"860/32767"
-1.7329066308028995,"970/32767"
-1.7321903336141258,"820/32767"
-1.731474036425352,"90/4681"
-1.7307577392365783,"450/32767"
-1.7300414420478045,"480/32767"
-1.7293251448590308,"650/32767"
-1.728608847670257,"970/32767"
-1.7278925504814833,"1180/32767"
-1.7271762532927095,"40/1057"
-1.7264599561039358,"1070/32767"
-1.725743658915162,"120/4681"
-1.7250273617263883,"670/32767"
-1.7243110646540298,"760/32767"
-1.7235947673488408,"1000/32767"
-1.7228784702764823,"1320/32767"
-1.7221621730877086,"1490/32767"
-1.7214458757825195,"1480/32767"
-1.7207295785937458,"1250/32767"
-1.720013281404972,"1070/32767"
-1.7192969842161983,"1000/32767"
-1.7185806870274245,"1170/32767"
-1.7178643898386508,"1450/32767"
-1.717148092649877,"1770/32767"
-1.7164317954611032,"270/4681"
-1.7157154982723295,"60/1057"
-1.7149992010835557,"1650/32767"
-1.714282903894782,"1480/32767"
-1.7135666067060082,"1430/32767"
-1.7128503095172345,"1670/32767"
-1.7121340123284607,"1970/32767"
-1.711417715139687,"2280/32767"
-1.7107014179509132,"2350/32767"
-1.7099851206457242,"2230/32767"
-1.7092688235733657,"1970/32767"
-1.708552526384592,"1850/32767"
-1.707836229079403,"1910/32767"
-1.7071199320070445,"2180/32767"
-1.7064036348182707,"2500/32767"
-1.7056873375130817,"2760/32767"
-1.7049710404407232,"2770/32767"
-1.7042547432519495,"380/4681"
-1.7035384459467604,"2460/32767"
-1.702822148874402,"2390/32767"
-1.7021058516856282,"80/1057"
-1.7013895544968545,"2820/32767"
-1.7006732573080807,"3140/32767"
-1.699956960119307,"3370/32767"
-1.6992406629305332,"480/4681"
-1.6985243657417595,"3200/32767"
-1.6978080685529857,"2970/32767"
-1.697091771364212,"2970/32767"
-1.696375474059023,"3160/32767"
-1.6956591769866645,"3520/32767"
-1.6949428797978907,"3820/32767"
-1.6942265824927016,"3970/32767"
-1.6935102854203432,"3860/32767"
-1.6927939882315695,"3700/32767"
-1.6920776909263804,"3550/32767"
-1.691361393854022,"3600/32767"
-1.6906450966652482,"3810/32767"
-1.6899287993600591,"4180/32767"
-1.6892125022877007,"4430/32767"
-1.6884962049825116,"650/4681"
-1.6877799077937379,"4420/32767"
-1.6870636107213794,"4220/32767"
-1.6863473134161904,"4050/32767"
-1.6856310162274166,"4170/32767"
-1.6849147191550582,"4440/32767"
-1.6841984217334538,"4820/32767"
-1.6834821246610954,"720/4681"
-1.6827658274723216,"5060/32767"
-1.6820495301671325,"4850/32767"
-1.6813332332111894,"4680/32767"
-1.6806169359060004,"4610/32767"
-1.679900638833642,"4770/32767"
-1.6791843416448682,"720/4681"
-1.678468044339679,"5380/32767"
-1.6777517472673207,"5510/32767"
-1.677035450078547,"5490/32767"
-1.6763191527733579,"5280/32767"
-1.6756028557009994,"5080/32767"
-1.6748865583958104,"5000/32767"
-1.6741702612070366,"5200/32767"
-1.6734539640182629,"5490/32767"
-1.672737666829489,"5790/32767"
-1.6720213696407153,"5870/32767"
-1.6713050724519416,"820/4681"
-1.6705887752631678,"5430/32767"
-1.669872478074394,"5260/32767"
-1.6691561810020357,"750/4681"
-1.6684398835804313,"5470/32767"
-1.6677235865080728,"820/4681"
-1.667007289319299,"5970/32767"
-1.66629099201411,"5940/32767"
-1.6655746949417516,"5790/32767"
-1.6648583976365625,"5540/32767"
-1.6641421004477888,"5400/32767"
-1.6634258033754303,"5420/32767"
-1.6627095060702413,"5700/32767"
-1.6619932088814675,"5990/32767"
-1.661276911809109,"200/1057"
-1.6605606146203353,"6150/32767"
-1.659844317547977,"850/4681"
-1.6591280202427878,"5650/32767"
-1.658411723054014,"800/4681"
-1.6576954259816556,"820/4681"
-1.6569791286764666,"6050/32767"
-1.6562628314876928,"6320/32767"
-1.655546534298919,"6460/32767"
-1.65483023699373,"6310/32767"
-1.6541139399213716,"6110/32767"
-1.6533976427325978,"5910/32767"
-1.6526813454274087,"190/1057"
-1.6519650483550503,"6050/32767"
-1.6512487510498612,"6380/32767"
-1.6505324538610875,"6620/32767"
-1.649816156788729,"6710/32767"
-1.64909985948354,"6570/32767"
-1.6483835622947662,"6330/32767"
-1.6476672652224078,"6110/32767"
-1.6469509679172187,"6170/32767"
-1.646234670728445,"6400/32767"
-1.6455183736560866,"6740/32767"
-1.6448020763508975,"6940/32767"
-1.6440857791621237,"6960/32767"
-1.64336948197335,"960/4681"
-1.6426531847845762,"30/151"
-1.6419368875958025,"6390/32767"
-1.6412205904070287,"30/151"
-1.640504293218255,"6760/32767"
-1.6397879960294812,"7090/32767"
-1.6390716988407075,"7240/32767"
-1.638355401768349,"7230/32767"
-1.63763910446316,"7030/32767"
-1.6369228072743862,"220/1057"
-1.6362065102020278,"960/4681"
-1.6354902128968387,"6910/32767"
-1.634773915708065,"7220/32767"
-1.6340576185192912,"7540/32767"
-1.6333413213305175,"7650/32767"
-1.6326250241417437,"7570/32767"
-1.63190872695297,"7310/32767"
-1.6311924297641962,"7190/32767"
-1.6304761325754225,"7220/32767"
-1.6297598353866487,"7480/32767"
-1.629043538197875,"7800/32767"
-1.6283272410091012,"8110/32767"
-1.6276109438203274,"8150/32767"
-1.6268946466315537,"1150/4681"
-1.62617834944278,"1120/4681"
-1.6254620522540062,"7720/32767"
-1.6247457550652324,"7760/32767"
-1.6240294578764587,"8080/32767"
-1.6233131605712696,"8410/32767"
-1.6225968634989112,"40/151"
-1.6218805663101374,"8700/32767"
-1.6211642690049484,"8550/32767"
-1.62044797193259,"8300/32767"
-1.6197316747438162,"1180/4681"
-1.6190153774386271,"8420/32767"
-1.618299080482684,"8780/32767"
-1.617582783177495,"1300/4681"
-1.6168664859887212,"300/1057"
-1.6161501889163628,"9210/32767"
-1.6154338916111737,"9050/32767"
-1.6147175944224,"8880/32767"
-1.6140012972336262,"8880/32767"
-1.6132850000448524,"60/217"
-1.6125687028560787,"9430/32767"
-1.611852405667305,"9700/32767"
-1.6111361084785312,"9840/32767"
-1.6104198112897574,"1390/4681"
-1.6097035141009837,"9500/32767"
-1.60898721691221,"9280/32767"
-1.6082709197234362,"9330/32767"
-1.6075546225346624,"9550/32767"
-1.6068383253458887,"9890/32767"
-1.6061220280406996,"10110/32767"
-1.6054057309683412,"10160/32767"
-1.6046894337795674,"9950/32767"
-1.6039731364743783,"9760/32767"
-1.60325683940202,"9650/32767"
-1.6025405422132462,"9770/32767"
-1.601824244908057,"10030/32767"
-1.6011079477192833,"10390/32767"
-1.600391650646925,"10/31"
-1.5996753533417358,"10600/32767"
-1.598959056152962,"1490/4681"
-1.5982427590806036,"330/1057"
-1.5975264617754146,"10110/32767"
-1.5968101647030561,"10300/32767"
-1.5960938675142824,"10590/32767"
-1.5953775703255086,"10910/32767"
-1.594661273136735,"11030/32767"
-1.5939449759479611,"10950/32767"
-1.5932286787591874,"10670/32767"
-1.5925123814539983,"10510/32767"
-1.5917960842652246,"1500/4681"
-1.5910797871928661,"10720/32767"
-1.590363489887677,"11020/32767"
-1.5896471926989033,"11300/32767"
-1.5889308956265449,"11330/32767"
-1.5882145983213558,"11230/32767"
-1.587498301132582,"11000/32767"
-1.5867820040602236,"10860/32767"
-1.5860657067550346,"10870/32767"
-1.5853494095662608,"11150/32767"
-1.5846331124939024,"11460/32767"
-1.5839168151887133,"11720/32767"
-1.5832005179999395,"11730/32767"
-1.5824842206947505,"11560/32767"
-1.581767923622392,"11280/32767"
-1.5810516264336183,"11210/32767"
-1.5803353291284292,"11320/32767"
-1.5796190319396555,"11640/32767"
-1.578902734867297,"11940/32767"
-1.578186437562108,"12140/32767"
-1.5774701403733342,"12060/32767"
-1.5767538433009758,"11880/32767"
-1.576037546112202,"11660/32767"
-1.5753212490398436,"11610/32767"
-1.5746049517346545,"11730/32767"
-1.5738886545458808,"12050/32767"
-1.5731723574735224,"12310/32767"
-1.5724560601683333,"12450/32767"
-1.5717397629795595,"12350/32767"
-1.571023465907201,"12130/32767"
-1.570307168602012,"1700/4681"
-1.5695908714132383,"11950/32767"
-1.5688745741080492,"1740/4681"
-1.5681582770356908,"12550/32767"
-1.567441979846917,"12820/32767"
-1.566725682541728,"12920/32767"
-1.5660093854693695,"12760/32767"
-1.5652930882805958,"12590/32767"
-1.5645767909754067,"12490/32767"
-1.5638604939030483,"1800/4681"
-1.5631441967142745,"12860/32767"
-1.5624278994090854,"13220/32767"
-1.561711602336727,"13420/32767"
-1.5609953051479533,"13470/32767"
-1.5602790078427642,"13310/32767"
-1.5595627106539904,"13130/32767"
-1.5588464134652167,"60/151"
-1.558130116276443,"13200/32767"
-1.5574138190876692,"1930/4681"
-1.5566975218988954,"13880/32767"
-1.5559812247101217,"14060/32767"
-1.555264927521348,"14040/32767"
-1.5545486304489895,"13820/32767"
-1.5538323332602157,"13700/32767"
-1.5531160359550267,"13710/32767"
-1.5523997388826682,"13960/32767"
-1.5516834416938945,"2040/4681"
-1.5509671443887054,"14610/32767"
-1.550250847316347,"14730/32767"
-1.5495345501275732,"2100/4681"
-1.5488182528223842,"14540/32767"
-1.5481019556336104,"14440/32767"
-1.547385658561252,"14470/32767"
-1.546669361256063,"2110/4681"
-1.5459530640672892,"15130/32767"
-1.5452367668785154,"15450/32767"
-1.5445204696897417,"2220/4681"
-1.543804172500968,"15450/32767"
-1.5430878753121942,"15240/32767"
-1.5423715781234204,"15210/32767"
-1.5416552809346467,"15350/32767"
-1.540938983745873,"15700/32767"
-1.5402226865570992,"16040/32767"
-1.5395063893683254,"16280/32767"
-1.5387900921795516,"16280/32767"
-1.538073794990778,"2310/4681"
-1.5373574978020041,"16010/32767"
-1.5366412006132304,"16000/32767"
-1.5359249034244566,"16150/32767"
-1.5352086061192676,"2360/4681"
-1.5344923090469091,"16840/32767"
-1.5337760119745507,"17060/32767"
-1.5330597146693616,"17020/32767"
-1.5323434174805879,"16860/32767"
-1.5316271202918141,"16670/32767"
-1.5309108231030404,"2390/4681"
-1.5301945259142666,"16980/32767"
-1.5294782287254929,"17370/32767"
-1.5287619315367191,"17660/32767"
-1.5280456343479454,"17800/32767"
-1.5273293371591716,"17690/32767"
-1.5266130399703979,"17550/32767"
-1.5258967427816241,"17450/32767"
-1.5251804455928504,"2510/4681"
-1.5244641484040766,"17830/32767"
-1.5237478510988876,"18210/32767"
-1.5230315540265291,"18470/32767"
-1.5223152568377554,"18580/32767"
-1.5215989595325663,"18470/32767"
-1.5208826624602079,"18320/32767"
-1.5201663652714341,"18240/32767"
-1.519450067966245,"18430/32767"
-1.5187337708938866,"2680/4681"
-1.5180174737051129,"19150/32767"
-1.5173011763999238,"19360/32767"
-1.51658487921115,"2770/4681"
-1.5158685821387916,"19230/32767"
-1.5151522848336025,"19130/32767"
-1.5144359876448288,"19150/32767"
-1.513719690456055,"2770/4681"
-1.5130033932672813,"19720/32767"
-1.5122870961949229,"20060/32767"
-1.511570799006149,"20200/32767"
-1.5108545018173754,"20190/32767"
-1.5101382046286016,"2860/4681"
-1.5094219074398278,"19920/32767"
-1.508705610251054,"19940/32767"
-1.5079893130622803,"20220/32767"
-1.5072730158735066,"2940/4681"
-1.5065567186847328,"20920/32767"
-1.5058404213795438,"21020/32767"
-1.5051241243071853,"20960/32767"
-1.5044078271184116,"670/1057"
-1.5036915298132225,"20730/32767"
-1.502975232740864,"2980/4681"
-1.5022589355520903,"3030/4681"
-1.5015426382469013,"21550/32767"
-1.5008263411745428,"21820/32767"
-1.5001100438693538,"21870/32767"
-1.49939374668058,"21810/32767"
-1.4986774496082216,"21670/32767"
-1.4979611523030325,"21680/32767"
-1.4972448551142588,"3120/4681"
-1.496528557925485,"22210/32767"
-1.495812260620296,"22570/32767"
-1.4950959635479375,"22830/32767"
-1.4943796663591637,"22860/32767"
-1.4936633690539747,"22760/32767"
-1.4929470719816162,"22620/32767"
-1.4922307747928425,"22690/32767"
-1.491514477720484,"22930/32767"
-1.4907981805317103,"23320/32767"
-1.4900818832265212,"23640/32767"
-1.4893655861541628,"23810/32767"
-1.488649288965389,"23750/32767"
-1.4879329916602,"23640/32767"
-1.4872166945878416,"23550/32767"
-1.4865003972826525,"23670/32767"
-1.4857841000938787,"23930/32767"
-1.485067802905105,"24320/32767"
-1.484351505599916,"24610/32767"
-1.4836352085275575,"24760/32767"
-1.4829189113387837,"24680/32767"
-1.4822026140335947,"24560/32767"
-1.4814863169612362,"790/1057"
-1.4807700197724625,"24660/32767"
-1.4800537224672734,"24980/32767"
-1.479337425394915,"25370/32767"
-1.4786211282061412,"25610/32767"
-1.4779048309009521,"25680/32767"
-1.4771885338285937,"25560/32767"
-1.4764722365234046,"3640/4681"
-1.4757559394510462,"25500/32767"
-1.4750396421458571,"25740/32767"
-1.4743233449570834,"26060/32767"
-1.4736070477683096,"26400/32767"
-1.4728907506959512,"26590/32767"
-1.4721744533907621,"26630/32767"
-1.4714581562019884,"26510/32767"
-1.47074185912963,"26440/32767"
-1.4700255619408562,"26490/32767"
-1.4693092647520825,"26760/32767"
-1.4685929675633087,"27130/32767"
-1.467876670374535,"27490/32767"
-1.4671603731857612,"27610/32767"
-1.4664440759969875,"3940/4681"
-1.4657277788082137,"27420/32767"
-1.46501148161944,"27380/32767"
-1.4642951843142509,"27490/32767"
-1.4635788872418924,"27820/32767"
-1.4628625899367034,"28170/32767"
-1.4621462927479296,"28450/32767"
-1.4614299956755712,"28530/32767"
-1.4607136983703821,"28480/32767"
-1.4599974011816084,"4050/4681"
-1.45928110410925,"28360/32767"
-1.4585648068040609,"28500/32767"
-1.4578485096152871,"28820/32767"
-1.4571322125429287,"29170/32767"
-1.4564159152377396,"29430/32767"
-1.4556996180489659,"950/1057"
-1.4549833209766074,"29350/32767"
-1.4542670236714184,"29220/32767"
-1.4535507264826446,"4180/4681"
-1.4528344292938709,"4210/4681"
-1.452118132105097,"29850/32767"
-1.4514018349163234,"30150/32767"
-1.4506855377275496,"4330/4681"
-1.4499692405387758,"30280/32767"
-1.449252943350002,"30190/32767"
-1.4485366461612283,"30090/32767"
-1.44782034908887,"200/217"
-1.4471040517836808,"30430/32767"
-1.446387754594907,"30780/32767"
-1.4456714575225487,"31060/32767"
-1.4449551602173596,"4460/4681"
-1.4442388630285858,"31160/32767"
-1.443522565839812,"31050/32767"
-1.4428062686510383,"30980/32767"
-1.4420899714622646,"31120/32767"
-1.4413736742734908,"31410/32767"
-1.440657377084717,"31800/32767"
-1.4399410798959433,"32020/32767"
-1.4392247827071696,"32100/32767"
-1.4385084855183958,"32010/32767"
-1.437792188329622,"1030/1057"
-1.4370758911408483,"4560/4681"
-1.4363595939520746,"32140/32767"
-1.4356432967633008,"32440/32767"
-1.434926999574527,"32770/32767"
-1.4342107023857533,"32990/32767"
-1.4334944051969796,"33070/32767"
-1.4327781078917905,"32960/32767"
-1.432061810819432,"32910/32767"
-1.431345513514243,"32960/32767"
-1.4306292163254692,"33200/32767"
-1.4299129192531108,"33560/32767"
-1.4291966219479217,"33930/32767"
-1.428480324759148,"4870/4681"
-1.4277640276867896,"1100/1057"
-1.4270477304980158,"33990/32767"
-1.426331433309242,"33960/32767"
-1.4256151361204683,"34070/32767"
-1.4248988389316946,"34400/32767"
-1.4241825417429208,"230/217"
-1.423466244554147,"35020/32767"
-1.4227499473653733,"35150/32767"
-1.4220336501765996,"35150/32767"
-1.4213173528714105,"35050/32767"
-1.420601055799052,"5010/4681"
-1.4198847586102783,"35230/32767"
-1.4191684613050892,"35550/32767"
-1.4184521642327308,"35920/32767"
-1.4177358669275417,"240/217"
-1.417019569738768,"36310/32767"
-1.4163032726664095,"1170/1057"
-1.4155869753612205,"36200/32767"
-1.4148706781724467,"1170/1057"
-1.4141543811000883,"36500/32767"
-1.4134380837948992,"36920/32767"
-1.4127217867225408,"37250/32767"
-1.4120054894173517,"37480/32767"
-1.411289192228578,"37540/32767"
-1.4105728950398042,"37500/32767"
-1.4098565978510305,"37440/32767"
-1.4091403006622567,"37580/32767"
-1.408424003473483,"1220/1057"
-1.4077077061682939,"38180/32767"
-1.4069914090959355,"38510/32767"
-1.406275112023577,"38740/32767"
-1.4055588148348033,"38720/32767"
-1.4048425176460295,"38670/32767"
-1.4041262203408404,"38660/32767"
-1.403409923268482,"38800/32767"
-1.4026936260797083,"39100/32767"
-1.4019773287745192,"39500/32767"
-1.4012610315857454,"5680/4681"
-1.400544734513387,"39870/32767"
-1.399828437208198,"39840/32767"
-1.3991121400194242,"39780/32767"
-1.3983958429470658,"39790/32767"
-1.3976795456418767,"40020/32767"
-1.396963248453103,"40330/32767"
-1.3962469513807445,"5810/4681"
-1.3955306540755554,"40940/32767"
-1.3948143568867817,"41070/32767"
-1.3940980595815926,"41010/32767"
-1.3933817625092342,"41000/32767"
-1.3926654653204604,"41080/32767"
-1.3919491680152714,"41330/32767"
-1.391232870942913,"5960/4681"
-1.3905165737541392,"42150/32767"
-1.38980027644895,"42360/32767"
-1.3890839792601763,"42440/32767"
-1.388367682187818,"42430/32767"
-1.3876513848826288,"42450/32767"
-1.386935087693855,"42600/32767"
-1.3862187906214967,"42960/32767"
-1.385502493432723,"6190/4681"
-1.3847861963603645,"43660/32767"
-1.3840698990551754,"43870/32767"
-1.3833536018664017,"43950/32767"
-1.3826373047940432,"43900/32767"
-1.3819210074888542,"43990/32767"
-1.3812047103000804,"44180/32767"
-1.3804884129948913,"44510/32767"
-1.3797721158061176,"44930/32767"
-1.3790558187337592,"45310/32767"
-1.37833952142857,"45440/32767"
-1.3776232242397963,"45490/32767"
-1.376906927167438,"45490/32767"
-1.3761906298622488,"45590/32767"
-1.375474332673475,"45830/32767"
-1.3747580356011166,"6610/4681"
-1.3740417382959276,"46630/32767"
-1.3733254412235691,"46890/32767"
-1.3726091440347954,"47020/32767"
-1.3718928467296063,"47030/32767"
-1.371176549657248,"46990/32767"
-1.3704602523520588,"47140/32767"
-1.369743955163285,"47380/32767"
-1.3690276579745113,"47710/32767"
-1.3683113607857376,"48070/32767"
-1.3675950635969638,"48340/32767"
-1.36687876640819,"1560/1057"
-1.3661624692194163,"48380/32767"
-1.3654461720306426,"48410/32767"
-1.3647298748418688,"48570/32767"
-1.3640135777695104,"48890/32767"
-1.3632972805807366,"49330/32767"
-1.3625809832755476,"7090/4681"
-1.3618646862031891,"49800/32767"
-1.3611483890144154,"49870/32767"
-1.3604320917092263,"49880/32767"
-1.3597157946368679,"49930/32767"
-1.3589994973316788,"50200/32767"
-1.358283200142905,"50520/32767"
-1.3575669029541313,"50870/32767"
-1.3568506057653575,"51200/32767"
-1.3561343085765838,"51400/32767"
-1.35541801138781,"51390/32767"
-1.3547017141990363,"51440/32767"
-1.3539854170102625,"51550/32767"
-1.3532691198214888,"1670/1057"
-1.352552822632715,"7450/4681"
-1.3518365254439413,"52580/32767"
-1.3511202282551675,"52800/32767"
-1.3504039310663938,"7560/4681"
-1.34968763387762,"52960/32767"
-1.3489713366888463,"52980/32767"
-1.3482550395000725,"53110/32767"
-1.3475387423112988,"53460/32767"
-1.3468224450061097,"53810/32767"
-1.3461061479337513,"54120/32767"
-1.3453898507449775,"360/217"
-1.3446735534397884,"54470/32767"
-1.34395725636743,"54430/32767"
-1.3432409591786563,"7790/4681"
-1.3425246619898825,"54730/32767"
-1.3418083648011088,"7860/4681"
-1.341092067612335,"55430/32767"
-1.3403757704235613,"55810/32767"
-1.3396594732347875,"7990/4681"
-1.3389431760460138,"55990/32767"
-1.33822687885724,"56020/32767"
-1.3375105816684663,"56060/32767"
-1.3367942844796925,"56260/32767"
-1.3360779872909188,"56650/32767"
-1.3353616899857297,"56970/32767"
-1.3346453929133713,"57210/32767"
-1.3339290957245975,"380/217"
-1.3332127984194084,"57430/32767"
-1.33249650134705,"57410/32767"
-1.3317802041582762,"57580/32767"
-1.3310639068530872,"57830/32767"
-1.3303476097807287,"58130/32767"
-1.329631312591955,"58510/32767"
-1.328915015286766,"58810/32767"
-1.3281987182144075,"58850/32767"
-1.3274824210256337,"390/217"
-1.3267661237204447,"58960/32767"
-1.326049826531671,"8440/4681"
-1.3253335292264818,"59370/32767"
-1.3246172321541234,"59810/32767"
-1.3239009349653497,"60100/32767"
-1.3231846376601606,"60290/32767"
-1.3224683405878022,"60420/32767"
-1.3217520433990284,"60440/32767"
-1.32103574632667,"60460/32767"
-1.3203194491378962,"60730/32767"
-1.3196031518327072,"61030/32767"
-1.3188868547603487,"61330/32767"
-1.318170557571575,"1990/1057"
-1.317454260266386,"410/217"
-1.3167379630776122,"410/217"
-1.3160216660052537,"2000/1057"
-1.3153053687000646,"62140/32767"
-1.314589071511291,"62340/32767"
-1.3138727744389325,"8960/4681"
-1.3131564771337434,"63180/32767"
-1.3124401799449696,"63410/32767"
-1.311723882756196,"9080/4681"
-1.3110075855674221,"63670/32767"
-1.3102912883786484,"63710/32767"
-1.3095749911898746,"63830/32767"
-1.3088586940011009,"9170/4681"
-1.3081423969287425,"64520/32767"
-1.3074260996235534,"64810/32767"
-1.3067098024347796,"65110/32767"
-1.3059935052460059,"65260/32767"
-1.3052772079408168,"65230/32767"
-1.3045609108684584,"65350/32767"
-1.3038446136796846,"65540/32767"
-1.3031283163744956,"65760/32767"
-1.3024120193021371,"66130/32767"
-1.301695721996948,"66510/32767"
-1.300979425041005,"66630/32767"
-1.3002631278522312,"66690/32767"
-1.2995468305470421,"66740/32767"
-1.2988305334746837,"66730/32767"
-1.2981142361694946,"66870/32767"
-1.2973979389807209,"67220/32767"
-1.2966816419083624,"9640/4681"
-1.2959653446031734,"67660/32767"
-1.2952490474143996,"67850/32767"
-1.2945327502256259,"67870/32767"
-1.2938164529204368,"67780/32767"
-1.2931001558480784,"67910/32767"
-1.2923838586593046,"68080/32767"
-1.2916675613541155,"68270/32767"
-1.290951264281757,"68590/32767"
-1.2902349670929834,"68840/32767"
-1.2895186697877943,"2220/1057"
-1.2888023727154359,"68830/32767"
-1.2880860754102468,"68860/32767"
-1.287369778221473,"68860/32767"
-1.2866534811491146,"69050/32767"
-1.2859371838439255,"69410/32767"
-1.2852208866551518,"69600/32767"
-1.284504589466378,"69710/32767"
-1.2837882922776043,"69820/32767"
-1.2830719950888305,"69760/32767"
